ORDERNUMBER,QUANTITYORDERED,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,DEALSIZE,Customer Value,Customer PO Freq.,Customer Frequency,CLTV
10386,21,18,1570.17,2005-03-01,Resolved,1,3,2005,Planes,S18_2581,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10398,34,15,2613.92,2005-03-30,Shipped,1,3,2005,Planes,S18_2581,Reims Collectables,Reims,France,EMEA,Small,High-value,5,Low-freq.,17121.0
10401,42,3,3193.26,2005-04-03,On Hold,2,4,2005,Planes,S18_2581,Tekni Collectables Inc.,Newark,USA,North America,Medium,Low-value,3,Low-freq.,10569.0
10416,15,4,1482.6,2005-05-10,Shipped,2,5,2005,Planes,S18_2581,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small,High-value,3,Low-freq.,18096.0
10107,29,6,2055.23,2003-02-24,Shipped,1,2,2003,Motorcycles,S18_2625,Land of Toys Inc.,NYC,USA,North America,Small,High-value,4,Low-freq.,20826.0
10120,46,4,2674.9,2003-04-29,Shipped,2,4,2003,Motorcycles,S18_2625,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small,High-value,5,Low-freq.,25506.0
10134,30,6,1853.4,2003-07-01,Shipped,3,7,2003,Motorcycles,S18_2625,Lyon Souveniers,Paris,France,EMEA,Small,Low-value,3,Low-freq.,9945.0
10145,30,10,1490.1,2003-08-25,Shipped,3,8,2003,Motorcycles,S18_2625,Toys4GrownUps.com,Pasadena,USA,North America,Small,High-value,3,Low-freq.,13260.0
10159,42,18,2162.16,2003-10-10,Shipped,4,10,2003,Motorcycles,S18_2625,Corporate Gift Ideas Co.,San Francisco,USA,North America,Small,High-value,4,Low-freq.,19032.0
10168,46,5,2814.28,2003-10-28,Shipped,4,10,2003,Motorcycles,S18_2625,Technics Stores Inc.,Burlingame,USA,North America,Small,High-value,4,Low-freq.,15327.0
10180,25,13,1605.0,2003-11-11,Shipped,4,11,2003,Motorcycles,S18_2625,Daedalus Designs Imports,Lille,France,EMEA,Small,Low-value,2,Low-freq.,8736.0
10188,32,5,2093.44,2003-11-18,Shipped,4,11,2003,Motorcycles,S18_2625,Herkku Gifts,Bergen,Norway,EMEA,Small,High-value,3,Low-freq.,14157.0
10201,30,6,1944.3,2003-12-01,Shipped,4,12,2003,Motorcycles,S18_2625,Mini Wheels Co.,San Francisco,USA,North America,Small,Low-value,3,Low-freq.,9438.0
10210,40,3,1986.8,2004-01-12,Shipped,1,1,2004,Motorcycles,S18_2625,Osaka Souveniers Co.,Osaka,Japan,APAC,Small,Low-value,2,Low-freq.,8580.0
10223,28,5,1695.96,2004-02-20,Shipped,1,2,2004,Motorcycles,S18_2625,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small,High-value,5,Low-freq.,25506.0
10236,23,2,1281.56,2004-04-03,Shipped,2,4,2004,Motorcycles,S18_2625,Motor Mint Distributors Inc.,Philadelphia,USA,North America,Small,Low-value,3,Low-freq.,10608.0
10251,29,6,1774.22,2004-05-18,Shipped,2,5,2004,Motorcycles,S18_2625,Tekni Collectables Inc.,Newark,USA,North America,Small,Low-value,3,Low-freq.,10569.0
10263,34,6,1997.5,2004-06-28,Shipped,2,6,2004,Motorcycles,S18_2625,Gift Depot Inc.,Bridgewater,USA,North America,Small,High-value,3,Low-freq.,12909.0
10275,37,5,2353.2,2004-07-23,Shipped,3,7,2004,Motorcycles,S18_2625,La Rochelle Gifts,Nantes,France,EMEA,Small,High-value,4,Low-freq.,22854.0
10285,20,10,981.2,2004-08-27,Shipped,3,8,2004,Motorcycles,S18_2625,Marta's Replicas Co.,Cambridge,USA,North America,Small,High-value,2,Low-freq.,13065.0
10298,32,2,1550.72,2004-09-27,Shipped,3,9,2004,Motorcycles,S18_2625,Atelier graphique,Nantes,France,EMEA,Small,Low-value,3,Low-freq.,3042.0
10308,34,3,1771.06,2004-10-15,Shipped,4,10,2004,Motorcycles,S18_2625,Mini Classics,White Plains,USA,North America,Small,Low-value,2,Low-freq.,10842.0
10318,42,5,2213.4,2004-11-02,Shipped,4,11,2004,Motorcycles,S18_2625,Diecast Classics Inc.,Allentown,USA,North America,Small,High-value,4,Low-freq.,15483.0
10329,38,12,5266.04,2004-11-15,Shipped,4,11,2004,Motorcycles,S18_2625,Land of Toys Inc.,NYC,USA,North America,Medium,High-value,4,Low-freq.,20826.0
10339,30,1,1864.8,2004-11-23,Shipped,4,11,2004,Motorcycles,S18_2625,"Tokyo Collectables, Ltd",Minato-ku,Japan,APAC,Small,High-value,4,Low-freq.,15288.0
10362,23,3,1142.41,2005-01-05,Shipped,1,1,2005,Motorcycles,S18_2625,Technics Stores Inc.,Burlingame,USA,North America,Small,High-value,4,Low-freq.,15327.0
10374,22,4,1172.6,2005-02-02,Shipped,1,2,2005,Motorcycles,S18_2625,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Small,Low-value,3,Low-freq.,7527.0
10389,39,5,6981.0,2005-03-03,Shipped,1,3,2005,Motorcycles,S18_2625,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium,High-value,3,Low-freq.,17043.0
10402,55,2,3064.6,2005-04-07,Shipped,2,4,2005,Motorcycles,S18_2625,Auto Canal Petit,Paris,France,EMEA,Medium,Low-value,3,Low-freq.,11817.0
10417,36,6,2202.48,2005-05-13,Disputed,2,5,2005,Motorcycles,S18_2625,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10101,26,1,3773.38,2003-01-09,Shipped,1,1,2003,Cars,S18_2795,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Medium,Low-value,4,Low-freq.,10803.0
10110,31,1,5074.39,2003-03-18,Shipped,1,3,2003,Cars,S18_2795,"AV Stores, Co.",Manchester,UK,EMEA,Medium,High-value,3,Low-freq.,20046.0
10125,34,2,6483.46,2003-05-21,Shipped,2,5,2003,Cars,S18_2795,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium,High-value,5,Low-freq.,25506.0
10139,41,8,7956.46,2003-07-16,Shipped,3,7,2003,Cars,S18_2795,Souveniers And Things Co.,Chatswood,Australia,APAC,Large,High-value,4,Low-freq.,19227.0
10149,23,5,4230.62,2003-09-12,Shipped,3,9,2003,Cars,S18_2795,Signal Collectibles Ltd.,Brisbane,USA,North America,Medium,Low-value,2,Low-freq.,6357.0
10162,48,3,7209.12,2003-10-18,Shipped,4,10,2003,Cars,S18_2795,Corporate Gift Ideas Co.,San Francisco,USA,North America,Large,High-value,4,Low-freq.,19032.0
10173,22,7,3452.68,2003-11-05,Shipped,4,11,2003,Cars,S18_2795,Rovelli Gifts,Bergamo,Italy,EMEA,Medium,High-value,3,Low-freq.,17511.0
10182,21,4,3047.73,2003-11-12,Shipped,4,11,2003,Cars,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10193,22,8,3675.32,2003-11-21,Shipped,4,11,2003,Cars,S18_2795,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Medium,Low-value,3,Low-freq.,8190.0
10205,40,3,7492.4,2003-12-03,Shipped,4,12,2003,Cars,S18_2795,Euro Shopping Channel,Madrid,Spain,EMEA,Large,High-value,26,High-freq.,115869.0
10214,50,1,9534.5,2004-01-26,Shipped,1,1,2004,Cars,S18_2795,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Large,High-value,3,Low-freq.,15288.0
10227,29,4,5579.02,2004-03-02,Shipped,1,3,2004,Cars,S18_2795,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium,High-value,3,Low-freq.,18135.0
10244,43,8,5950.34,2004-04-29,Shipped,2,4,2004,Cars,S18_2795,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10255,24,1,3726.0,2004-06-04,Shipped,2,6,2004,Cars,S18_2795,Mini Caravy,Strasbourg,France,EMEA,Medium,Low-value,3,Low-freq.,10218.0
10280,22,10,4455.0,2004-08-17,Shipped,3,8,2004,Cars,S18_2795,Amica Models & Co.,Torino,Italy,EMEA,Medium,Low-value,2,Low-freq.,11934.0
10289,43,3,8272.34,2004-09-03,Shipped,3,9,2004,Cars,S18_2795,Herkku Gifts,Bergen,Norway,EMEA,Large,High-value,3,Low-freq.,14157.0
10304,20,14,3577.6,2004-10-11,Shipped,4,10,2004,Cars,S18_2795,Auto Assoc. & Cie.,Versailles,France,EMEA,Medium,Low-value,2,Low-freq.,8229.0
10312,25,11,3881.25,2004-10-21,Shipped,4,10,2004,Cars,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10322,36,2,5797.44,2004-11-04,Shipped,4,11,2004,Cars,S18_2795,Online Diecast Creations Co.,Nashua,USA,North America,Medium,High-value,3,Low-freq.,16692.0
10332,24,1,1264.08,2004-11-17,Shipped,4,11,2004,Cars,S18_2795,"AV Stores, Co.",Manchester,UK,EMEA,Small,High-value,3,Low-freq.,20046.0
10347,21,6,4815.3,2004-11-29,Shipped,4,11,2004,Cars,S18_2795,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium,High-value,5,Low-freq.,25506.0
10356,30,1,4462.2,2004-12-09,Shipped,4,12,2004,Cars,S18_2795,Lyon Souveniers,Paris,France,EMEA,Medium,Low-value,3,Low-freq.,9945.0
10367,32,7,3033.28,2005-01-12,Resolved,1,1,2005,Cars,S18_2795,Toys4GrownUps.com,Pasadena,USA,North America,Medium,High-value,3,Low-freq.,13260.0
10380,21,8,990.78,2005-02-16,Shipped,1,2,2005,Cars,S18_2795,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10390,26,7,2030.86,2005-03-04,Shipped,1,3,2005,Cars,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10421,35,1,5433.75,2005-05-29,In Process,2,5,2005,Cars,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10109,26,1,3157.44,2003-03-10,Shipped,1,3,2003,Cars,S18_2870,Motor Mint Distributors Inc.,Philadelphia,USA,North America,Medium,Low-value,3,Low-freq.,10608.0
10123,46,3,5161.2,2003-05-20,Shipped,2,5,2003,Cars,S18_2870,Atelier graphique,Nantes,France,EMEA,Medium,Low-value,3,Low-freq.,3042.0
10137,37,3,4346.76,2003-07-10,Shipped,3,7,2003,Cars,S18_2870,Reims Collectables,Reims,France,EMEA,Medium,High-value,5,Low-freq.,17121.0
10148,27,10,3528.36,2003-09-11,Shipped,3,9,2003,Cars,S18_2870,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium,High-value,4,Low-freq.,19539.0
10161,23,9,3187.8,2003-10-17,Shipped,4,10,2003,Cars,S18_2870,Heintze Collectables,Aaarhus,Denmark,EMEA,Medium,High-value,2,Low-freq.,12753.0
10172,39,7,6023.16,2003-11-05,Shipped,4,11,2003,Cars,S18_2870,Gift Depot Inc.,Bridgewater,USA,North America,Medium,High-value,3,Low-freq.,12909.0
10181,27,3,3884.76,2003-11-12,Shipped,4,11,2003,Cars,S18_2870,Herkku Gifts,Bergen,Norway,EMEA,Medium,High-value,3,Low-freq.,14157.0
10192,38,8,4965.84,2003-11-20,Shipped,4,11,2003,Cars,S18_2870,Online Diecast Creations Co.,Nashua,USA,North America,Medium,High-value,3,Low-freq.,16692.0
10204,27,14,4169.88,2003-12-02,Shipped,4,12,2003,Cars,S18_2870,Muscle Machine Inc,NYC,USA,North America,Medium,High-value,4,Low-freq.,25116.0
10212,40,7,4910.4,2004-01-16,Shipped,1,1,2004,Cars,S18_2870,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10226,24,5,3231.36,2004-02-26,Shipped,1,2,2004,Cars,S18_2870,Collectable Mini Designs Co.,San Diego,USA,North America,Medium,Low-value,2,Low-freq.,11076.0
10241,44,12,6853.44,2004-04-13,Shipped,2,4,2004,Cars,S18_2870,Mini Caravy,Strasbourg,France,EMEA,Medium,Low-value,3,Low-freq.,10218.0
10253,37,2,5177.04,2004-06-01,Cancelled,2,6,2004,Cars,S18_2870,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Medium,High-value,3,Low-freq.,14976.0
10266,20,3,2824.8,2004-07-06,Shipped,3,7,2004,Cars,S18_2870,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small,High-value,3,Low-freq.,18096.0
10278,39,3,4324.32,2004-08-06,Shipped,3,8,2004,Cars,S18_2870,Signal Gift Stores,Las Vegas,USA,North America,Medium,Low-value,3,Low-freq.,10491.0
10287,44,1,5052.96,2004-08-30,Shipped,3,8,2004,Cars,S18_2870,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium,High-value,2,Low-freq.,14937.0
10301,22,5,3223.44,2003-10-05,Shipped,4,10,2003,Cars,S18_2870,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Medium,Low-value,2,Low-freq.,10062.0
10311,43,10,5278.68,2004-10-16,Shipped,4,10,2004,Cars,S18_2870,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10321,27,7,2851.2,2004-11-04,Shipped,4,11,2004,Cars,S18_2870,FunGiftIdeas.com,New Bedford,USA,North America,Small,Low-value,3,Low-freq.,12558.0
10331,26,10,1687.4,2004-11-17,Shipped,4,11,2004,Cars,S18_2870,Motor Mint Distributors Inc.,Philadelphia,USA,North America,Small,Low-value,3,Low-freq.,10608.0
10343,25,3,1308.0,2004-11-24,Shipped,4,11,2004,Cars,S18_2870,Reims Collectables,Reims,France,EMEA,Small,High-value,5,Low-freq.,17121.0
10366,49,2,6144.6,2005-01-10,Shipped,1,1,2005,Cars,S18_2870,Royale Belge,Charleroi,Belgium,EMEA,Medium,Low-value,4,Low-freq.,4212.0
10379,29,5,5127.2,2005-02-10,Shipped,1,2,2005,Cars,S18_2870,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10407,41,12,6386.16,2005-04-22,On Hold,2,4,2005,Cars,S18_2870,The Sharp Gifts Warehouse,San Jose,USA,North America,Medium,High-value,4,Low-freq.,20319.0
10419,55,2,7695.6,2005-05-17,Shipped,2,5,2005,Cars,S18_2870,Salzburg Collectables,Salzburg,Austria,EMEA,Large,High-value,4,Low-freq.,18993.0
10103,27,12,2242.89,2003-01-29,Shipped,1,1,2003,Cars,S18_2949,Baane Mini Imports,Stavern,Norway,EMEA,Small,High-value,4,Low-freq.,14781.0
10112,23,2,2539.89,2003-03-24,Shipped,1,3,2003,Cars,S18_2949,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Small,Low-value,4,Low-freq.,9594.0
10126,31,12,2795.27,2003-05-28,Shipped,2,5,2003,Cars,S18_2949,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Small,High-value,3,Low-freq.,15288.0
10139,46,1,5545.76,2003-07-16,Shipped,3,7,2003,Cars,S18_2949,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium,High-value,4,Low-freq.,19227.0
10150,47,9,4285.46,2003-09-19,Shipped,3,9,2003,Cars,S18_2949,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Medium,High-value,5,Low-freq.,21957.0
10163,31,2,3329.09,2003-10-20,Shipped,4,10,2003,Cars,S18_2949,Classic Legends Inc.,NYC,USA,North America,Medium,Low-value,3,Low-freq.,9867.0
10174,46,5,5592.22,2003-11-06,Shipped,4,11,2003,Cars,S18_2949,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Medium,Low-value,3,Low-freq.,7527.0
10183,37,9,3298.55,2003-11-13,Shipped,4,11,2003,Cars,S18_2949,"Classic Gift Ideas, Inc",Philadelphia,USA,North America,Medium,Low-value,2,Low-freq.,8541.0
10193,28,1,2609.88,2003-11-21,Shipped,4,11,2003,Cars,S18_2949,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Small,Low-value,3,Low-freq.,8190.0
10206,37,7,3336.29,2003-12-05,Shipped,4,12,2003,Cars,S18_2949,Canadian Gift Exchange Network,Vancouver,Canada,North America,Medium,Low-value,2,Low-freq.,9555.0
10215,49,4,5510.05,2004-01-29,Shipped,1,1,2004,Cars,S18_2949,West Coast Collectables Co.,Burbank,USA,North America,Medium,Low-value,2,Low-freq.,5850.0
10228,24,3,2504.4,2004-03-10,Shipped,1,3,2004,Cars,S18_2949,Cambridge Collectables Co.,Cambridge,USA,North America,Small,Low-value,2,Low-freq.,4563.0
10244,30,1,3525.6,2004-04-29,Shipped,2,4,2004,Cars,S18_2949,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10257,50,1,4407.0,2004-06-14,Shipped,2,6,2004,Cars,S18_2949,The Sharp Gifts Warehouse,San Jose,USA,North America,Medium,High-value,4,Low-freq.,20319.0
10270,31,10,2983.44,2004-07-19,Shipped,3,7,2004,Cars,S18_2949,Souveniers And Things Co.,Chatswood,Australia,APAC,Small,High-value,4,Low-freq.,19227.0
10280,46,3,5126.24,2004-08-17,Shipped,3,8,2004,Cars,S18_2949,Amica Models & Co.,Torino,Italy,EMEA,Medium,Low-value,2,Low-freq.,11934.0
10291,47,12,5713.79,2004-09-08,Shipped,3,9,2004,Cars,S18_2949,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium,High-value,3,Low-freq.,17043.0
10304,46,7,4613.8,2004-10-11,Shipped,4,10,2004,Cars,S18_2949,Auto Assoc. & Cie.,Versailles,France,EMEA,Medium,Low-value,2,Low-freq.,8229.0
10312,37,4,3711.1,2004-10-21,Shipped,4,10,2004,Cars,S18_2949,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10322,33,12,3524.73,2004-11-04,Shipped,4,11,2004,Cars,S18_2949,Online Diecast Creations Co.,Nashua,USA,North America,Medium,High-value,3,Low-freq.,16692.0
10333,31,5,2795.27,2004-11-18,Shipped,4,11,2004,Cars,S18_2949,Mini Wheels Co.,San Francisco,USA,North America,Small,Low-value,3,Low-freq.,9438.0
10347,48,9,4814.4,2004-11-29,Shipped,4,11,2004,Cars,S18_2949,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium,High-value,5,Low-freq.,25506.0
10357,41,6,3572.33,2004-12-10,Shipped,4,12,2004,Cars,S18_2949,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10369,42,1,4581.36,2005-01-20,Shipped,1,1,2005,Cars,S18_2949,Collectables For Less Inc.,Brickhaven,USA,North America,Medium,Low-value,3,Low-freq.,10335.0
10381,41,8,4319.76,2005-02-17,Shipped,1,2,2005,Cars,S18_2949,Corporate Gift Ideas Co.,San Francisco,USA,North America,Medium,High-value,4,Low-freq.,19032.0
10391,32,6,1448.0,2005-03-09,Shipped,1,3,2005,Cars,S18_2949,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small,High-value,4,Low-freq.,19539.0
10423,10,1,881.4,2005-05-30,In Process,2,5,2005,Cars,S18_2949,Petit Auto,Bruxelles,Belgium,EMEA,Small,Low-value,3,Low-freq.,9516.0
10103,35,14,2011.1,2003-01-29,Shipped,1,1,2003,Cars,S18_2957,Baane Mini Imports,Stavern,Norway,EMEA,Small,High-value,4,Low-freq.,14781.0
10111,28,2,1801.24,2003-03-25,Shipped,1,3,2003,Cars,S18_2957,Mini Wheels Co.,San Francisco,USA,North America,Small,Low-value,3,Low-freq.,9438.0
10126,46,14,3390.2,2003-05-28,Shipped,2,5,2003,Cars,S18_2957,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Medium,High-value,3,Low-freq.,15288.0
10139,20,3,1424.0,2003-07-16,Shipped,3,7,2003,Cars,S18_2957,Souveniers And Things Co.,Chatswood,Australia,APAC,Small,High-value,4,Low-freq.,19227.0
10150,30,11,1499.1,2003-09-19,Shipped,3,9,2003,Cars,S18_2957,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Small,High-value,5,Low-freq.,21957.0
10163,48,4,3358.08,2003-10-20,Shipped,4,10,2003,Cars,S18_2957,Classic Legends Inc.,NYC,USA,North America,Medium,Low-value,3,Low-freq.,9867.0
10173,28,2,1504.16,2003-11-05,Shipped,4,11,2003,Cars,S18_2957,Rovelli Gifts,Bergamo,Italy,EMEA,Small,High-value,3,Low-freq.,17511.0
10183,39,11,2655.12,2003-11-13,Shipped,4,11,2003,Cars,S18_2957,"Classic Gift Ideas, Inc",Philadelphia,USA,North America,Small,Low-value,2,Low-freq.,8541.0
10193,24,3,1244.16,2003-11-21,Shipped,4,11,2003,Cars,S18_2957,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Small,Low-value,3,Low-freq.,8190.0
10206,28,9,1888.88,2003-12-05,Shipped,4,12,2003,Cars,S18_2957,Canadian Gift Exchange Network,Vancouver,Canada,North America,Small,Low-value,2,Low-freq.,9555.0
10215,31,6,1820.01,2004-01-29,Shipped,1,1,2004,Cars,S18_2957,West Coast Collectables Co.,Burbank,USA,North America,Small,Low-value,2,Low-freq.,5850.0
10228,45,5,2866.95,2004-03-10,Shipped,1,3,2004,Cars,S18_2957,Cambridge Collectables Co.,Cambridge,USA,North America,Small,Low-value,2,Low-freq.,4563.0
10244,24,3,1394.16,2004-04-29,Shipped,2,4,2004,Cars,S18_2957,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10257,49,3,2632.28,2004-06-14,Shipped,2,6,2004,Cars,S18_2957,The Sharp Gifts Warehouse,San Jose,USA,North America,Small,High-value,4,Low-freq.,20319.0
10269,32,1,2018.56,2004-07-16,Shipped,3,7,2004,Cars,S18_2957,Salzburg Collectables,Salzburg,Austria,EMEA,Small,High-value,4,Low-freq.,18993.0
10280,43,5,2954.53,2004-08-17,Shipped,3,8,2004,Cars,S18_2957,Amica Models & Co.,Torino,Italy,EMEA,Small,Low-value,2,Low-freq.,11934.0
10291,37,14,1871.83,2004-09-08,Shipped,3,9,2004,Cars,S18_2957,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small,High-value,3,Low-freq.,17043.0
10304,24,9,1559.04,2004-10-11,Shipped,4,10,2004,Cars,S18_2957,Auto Assoc. & Cie.,Versailles,France,EMEA,Small,Low-value,2,Low-freq.,8229.0
10312,35,6,1880.2,2004-10-21,Shipped,4,10,2004,Cars,S18_2957,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10322,41,13,1224.67,2004-11-04,Shipped,4,11,2004,Cars,S18_2957,Online Diecast Creations Co.,Nashua,USA,North America,Small,High-value,3,Low-freq.,16692.0
10332,26,17,2979.08,2004-11-17,Shipped,4,11,2004,Cars,S18_2957,"AV Stores, Co.",Manchester,UK,EMEA,Small,High-value,3,Low-freq.,20046.0
10347,34,10,2208.64,2004-11-29,Shipped,4,11,2004,Cars,S18_2957,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small,High-value,5,Low-freq.,25506.0
10357,49,5,3458.42,2004-12-10,Shipped,4,12,2004,Cars,S18_2957,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10369,28,6,1237.88,2005-01-20,Shipped,1,1,2005,Cars,S18_2957,Collectables For Less Inc.,Brickhaven,USA,North America,Small,Low-value,3,Low-freq.,10335.0
10381,40,4,2723.2,2005-02-17,Shipped,1,2,2005,Cars,S18_2957,Corporate Gift Ideas Co.,San Francisco,USA,North America,Small,High-value,4,Low-freq.,19032.0
10392,37,3,2218.52,2005-03-10,Shipped,1,3,2005,Cars,S18_2957,Mini Auto Werke,Graz,Austria,EMEA,Small,Low-value,3,Low-freq.,6630.0
10423,31,3,1665.32,2005-05-30,In Process,2,5,2005,Cars,S18_2957,Petit Auto,Bruxelles,Belgium,EMEA,Small,Low-value,3,Low-freq.,9516.0
10106,41,18,3421.04,2003-02-17,Shipped,1,2,2003,Ships,S18_3029,Rovelli Gifts,Bergamo,Italy,EMEA,Medium,High-value,3,Low-freq.,17511.0
10119,21,9,1878.66,2003-04-28,Shipped,2,4,2003,Ships,S18_3029,Salzburg Collectables,Salzburg,Austria,EMEA,Small,High-value,4,Low-freq.,18993.0
10130,40,2,3853.6,2003-06-16,Shipped,2,6,2003,Ships,S18_3029,Auto-Moto Classics Inc.,Brickhaven,USA,North America,Medium,Low-value,3,Low-freq.,3354.0
10143,46,13,3442.64,2003-08-10,Shipped,3,8,2003,Ships,S18_3029,Mini Creations Ltd.,New Bedford,USA,North America,Medium,High-value,3,Low-freq.,13806.0
10155,44,11,3482.16,2003-10-06,Shipped,4,10,2003,Ships,S18_3029,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium,High-value,3,Low-freq.,14118.0
10167,46,7,3363.52,2003-10-23,Cancelled,4,10,2003,Ships,S18_3029,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium,High-value,3,Low-freq.,17043.0
10178,41,10,3350.52,2003-11-08,Shipped,4,11,2003,Ships,S18_3029,Alpha Cognac,Toulouse,France,EMEA,Medium,Low-value,3,Low-freq.,8931.0
10186,32,7,2862.72,2003-11-14,Shipped,4,11,2003,Ships,S18_3029,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Small,Low-value,2,Low-freq.,4563.0
10197,46,4,4036.04,2003-11-26,Shipped,4,11,2003,Ships,S18_3029,Enaco Distributors,Barcelona,Spain,EMEA,Medium,Low-value,3,Low-freq.,9945.0
10209,28,6,2817.92,2004-01-09,Shipped,1,1,2004,Ships,S18_3029,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,North America,Small,Low-value,2,Low-freq.,6084.0
10222,49,10,4636.38,2004-02-19,Shipped,1,2,2004,Ships,S18_3029,Collectable Mini Designs Co.,San Diego,USA,North America,Medium,Low-value,2,Low-freq.,11076.0
10248,21,1,1553.58,2004-05-07,Cancelled,2,5,2004,Ships,S18_3029,Land of Toys Inc.,NYC,USA,North America,Small,High-value,4,Low-freq.,20826.0
10262,32,15,2697.6,2004-06-24,Cancelled,2,6,2004,Ships,S18_3029,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10273,34,2,3334.04,2004-07-21,Shipped,3,7,2004,Ships,S18_3029,Petit Auto,Bruxelles,Belgium,EMEA,Medium,Low-value,3,Low-freq.,9516.0
10283,21,4,2059.26,2004-08-20,Shipped,3,8,2004,Ships,S18_3029,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,North America,Small,Low-value,2,Low-freq.,9477.0
10296,21,13,2023.14,2004-09-15,Shipped,3,9,2004,Ships,S18_3029,"Bavarian Collectables Imports, Co.",Munich,Germany,EMEA,Small,Low-value,1,Low-freq.,4407.0
